JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
PA	Journal de paie	0000181	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC003	20260228	Paie DSN 02/2026 - BENALI LEILA	183,63	0,00			20260228		
PA	Journal de paie	0000181	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC003	20260228	Paie DSN 02/2026 - BENALI LEILA	78,04	0,00			20260228		
PA	Journal de paie	0000181	20260228	645200	Cotisations mutuelles			PA02-ADC003	20260228	Paie DSN 02/2026 - BENALI LEILA	313,18	0,00			20260228		
PA	Journal de paie	0000181	20260228	421003	Personnel rémunérations dues - BENALI LEILA	ADC003	BENALI LEILA	PA02-ADC003	20260228	Paie DSN 02/2026 - BENALI LEILA	0,00	2160,50			20260228		
PA	Journal de paie	0000181	20260228	442100	Prélèvement à la source impôt sur le revenu			PA02-ADC003	20260228	Paie DSN 02/2026 - BENALI LEILA	0,00	108,58			20260228		
PA	Journal de paie	0000181	20260228	431100	URSSAF cotisations sociales			PA02-ADC003	20260228	Paie DSN 02/2026 - BENALI LEILA	0,00	1015,00			20260228		
PA	Journal de paie	0000181	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC003	20260228	Paie DSN 02/2026 - BENALI LEILA	0,00	276,38			20260228		
PA	Journal de paie	0000181	20260228	437200	Retraite complémentaire			PA02-ADC003	20260228	Paie DSN 02/2026 - BENALI LEILA	0,00	117,45			20260228		
PA	Journal de paie	0000181	20260228	437300	Prévoyance et mutuelle			PA02-ADC003	20260228	Paie DSN 02/2026 - BENALI LEILA	0,00	471,34			20260228		
PA	Journal de paie	0000182	20260228	641100	Salaires et appointements			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	3500,00	0,00			20260228		
PA	Journal de paie	0000182	20260228	645100	Cotisations URSSAF			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	844,88	0,00			20260228		
PA	Journal de paie	0000182	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	230,05	0,00			20260228		
PA	Journal de paie	0000182	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	97,76	0,00			20260228		
PA	Journal de paie	0000182	20260228	645200	Cotisations mutuelles			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	392,35	0,00			20260228		
PA	Journal de paie	0000182	20260228	421004	Personnel rémunérations dues - GARNIER HUGO	ADC004	GARNIER HUGO	PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	0,00	2607,50			20260228		
PA	Journal de paie	0000182	20260228	442100	Prélèvement à la source impôt sur le revenu			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	0,00	188,37			20260228		
PA	Journal de paie	0000182	20260228	431100	URSSAF cotisations sociales			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	0,00	1225,00			20260228		
PA	Journal de paie	0000182	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	0,00	333,56			20260228		
PA	Journal de paie	0000182	20260228	437200	Retraite complémentaire			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	0,00	141,75			20260228		
PA	Journal de paie	0000182	20260228	437300	Prévoyance et mutuelle			PA02-ADC004	20260228	Paie DSN 02/2026 - GARNIER HUGO	0,00	568,86			20260228		
PA	Journal de paie	0000183	20260228	641100	Salaires et appointements			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	2200,00	0,00			20260228		
PA	Journal de paie	0000183	20260228	645100	Cotisations URSSAF			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	486,60	0,00			20260228		
PA	Journal de paie	0000183	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	132,50	0,00			20260228		
PA	Journal de paie	0000183	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	56,31	0,00			20260228		
PA	Journal de paie	0000183	20260228	645200	Cotisations mutuelles			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	225,96	0,00			20260228		
PA	Journal de paie	0000183	20260228	421005	Personnel rémunérations dues - FAURE MANON	ADC005	FAURE MANON	PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	0,00	1639,00			20260228		
PA	Journal de paie	0000183	20260228	442100	Prélèvement à la source impôt sur le revenu			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	0,00	36,04			20260228		
PA	Journal de paie	0000183	20260228	431100	URSSAF cotisations sociales			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	0,00	770,00			20260228		
PA	Journal de paie	0000183	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	0,00	209,66			20260228		
PA	Journal de paie	0000183	20260228	437200	Retraite complémentaire			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	0,00	89,10			20260228		
PA	Journal de paie	0000183	20260228	437300	Prévoyance et mutuelle			PA02-ADC005	20260228	Paie DSN 02/2026 - FAURE MANON	0,00	357,57			20260228		
PA	Journal de paie	0000184	20260228	641100	Salaires et appointements			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	2800,00	0,00			20260228		
PA	Journal de paie	0000184	20260228	645100	Cotisations URSSAF			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	640,53	0,00			20260228		
PA	Journal de paie	0000184	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	174,41	0,00			20260228		
PA	Journal de paie	0000184	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	74,12	0,00			20260228		
PA	Journal de paie	0000184	20260228	645200	Cotisations mutuelles			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	297,45	0,00			20260228		
PA	Journal de paie	0000184	20260228	421006	Personnel rémunérations dues - GIRARD NICOLAS	ADC006	GIRARD NICOLAS	PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	0,00	2086,00			20260228		
PA	Journal de paie	0000184	20260228	442100	Prélèvement à la source impôt sur le revenu			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	0,00	85,18			20260228		
PA	Journal de paie	0000184	20260228	431100	URSSAF cotisations sociales			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	0,00	980,00			20260228		
PA	Journal de paie	0000184	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	0,00	266,85			20260228		
PA	Journal de paie	0000184	20260228	437200	Retraite complémentaire			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	0,00	113,40			20260228		
PA	Journal de paie	0000184	20260228	437300	Prévoyance et mutuelle			PA02-ADC006	20260228	Paie DSN 02/2026 - GIRARD NICOLAS	0,00	455,08			20260228		
PA	Journal de paie	0000185	20260228	641100	Salaires et appointements			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	4200,00	0,00			20260228		
PA	Journal de paie	0000185	20260228	645100	Cotisations URSSAF			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	1035,08	0,00			20260228		
PA	Journal de paie	0000185	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	281,84	0,00			20260228		
PA	Journal de paie	0000185	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	119,77	0,00			20260228		
PA	Journal de paie	0000185	20260228	645200	Cotisations mutuelles			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	480,67	0,00			20260228		
PA	Journal de paie	0000185	20260228	421007	Personnel rémunérations dues - DUBOIS SARAH	ADC007	DUBOIS SARAH	PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	0,00	3129,00			20260228		
PA	Journal de paie	0000185	20260228	442100	Prélèvement à la source impôt sur le revenu			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	0,00	265,36			20260228		
PA	Journal de paie	0000185	20260228	431100	URSSAF cotisations sociales			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	0,00	1470,00			20260228		
PA	Journal de paie	0000185	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	0,00	400,27			20260228		
PA	Journal de paie	0000185	20260228	437200	Retraite complémentaire			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	0,00	170,10			20260228		
PA	Journal de paie	0000185	20260228	437300	Prévoyance et mutuelle			PA02-ADC007	20260228	Paie DSN 02/2026 - DUBOIS SARAH	0,00	682,63			20260228		
PA	Journal de paie	0000186	20260228	641100	Salaires et appointements			PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	1200,00	0,00			20260228		
PA	Journal de paie	0000186	20260228	645100	Cotisations URSSAF			PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	254,81	0,00			20260228		
PA	Journal de paie	0000186	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	69,38	0,00			20260228		
PA	Journal de paie	0000186	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	29,48	0,00			20260228		
PA	Journal de paie	0000186	20260228	645200	Cotisations mutuelles			PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	118,33	0,00			20260228		
PA	Journal de paie	0000186	20260228	421008	Personnel rémunérations dues - PETIT YANIS	ADC008	PETIT YANIS	PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	0,00	894,00			20260228		
PA	Journal de paie	0000186	20260228	431100	URSSAF cotisations sociales			PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	0,00	420,00			20260228		
PA	Journal de paie	0000186	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	0,00	114,36			20260228		
PA	Journal de paie	0000186	20260228	437200	Retraite complémentaire			PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	0,00	48,60			20260228		
PA	Journal de paie	0000186	20260228	437300	Prévoyance et mutuelle			PA02-ADC008	20260228	Paie DSN 02/2026 - PETIT YANIS	0,00	195,04			20260228		
PA	Journal de paie	0000187	20260228	641100	Salaires et appointements			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	2600,00	0,00			20260228		
PA	Journal de paie	0000187	20260228	645100	Cotisations URSSAF			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	590,40	0,00			20260228		
PA	Journal de paie	0000187	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	160,76	0,00			20260228		
PA	Journal de paie	0000187	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	68,32	0,00			20260228		
PA	Journal de paie	0000187	20260228	645200	Cotisations mutuelles			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	274,17	0,00			20260228		
PA	Journal de paie	0000187	20260228	421009	Personnel rémunérations dues - MARTIN CHLOE	ADC009	MARTIN CHLOE	PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	0,00	1937,00			20260228		
PA	Journal de paie	0000187	20260228	442100	Prélèvement à la source impôt sur le revenu			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	0,00	70,98			20260228		
PA	Journal de paie	0000187	20260228	431100	URSSAF cotisations sociales			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	0,00	910,00			20260228		
PA	Journal de paie	0000187	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	0,00	247,79			20260228		
PA	Journal de paie	0000187	20260228	437200	Retraite complémentaire			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	0,00	105,30			20260228		
PA	Journal de paie	0000187	20260228	437300	Prévoyance et mutuelle			PA02-ADC009	20260228	Paie DSN 02/2026 - MARTIN CHLOE	0,00	422,58			20260228		
PA	Journal de paie	0000188	20260228	641100	Salaires et appointements			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	2000,00	0,00			20260228		
PA	Journal de paie	0000188	20260228	645100	Cotisations URSSAF			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	448,26	0,00			20260228		
PA	Journal de paie	0000188	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	122,06	0,00			20260228		
PA	Journal de paie	0000188	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	51,87	0,00			20260228		
PA	Journal de paie	0000188	20260228	645200	Cotisations mutuelles			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	208,16	0,00			20260228		
PA	Journal de paie	0000188	20260228	421010	Personnel rémunérations dues - ROBERT MATHIEU	ADC010	ROBERT MATHIEU	PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	0,00	1490,00			20260228		
PA	Journal de paie	0000188	20260228	442100	Prélèvement à la source impôt sur le revenu			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	0,00	43,68			20260228		
PA	Journal de paie	0000188	20260228	431100	URSSAF cotisations sociales			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	0,00	700,00			20260228		
PA	Journal de paie	0000188	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	0,00	190,61			20260228		
PA	Journal de paie	0000188	20260228	437200	Retraite complémentaire			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	0,00	81,00			20260228		
PA	Journal de paie	0000188	20260228	437300	Prévoyance et mutuelle			PA02-ADC010	20260228	Paie DSN 02/2026 - ROBERT MATHIEU	0,00	325,06			20260228		
PA	Journal de paie	0000189	20260228	641100	Salaires et appointements			PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	1700,00	0,00			20260228		
PA	Journal de paie	0000189	20260228	645100	Cotisations URSSAF			PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	360,98	0,00			20260228		
PA	Journal de paie	0000189	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	98,29	0,00			20260228		
PA	Journal de paie	0000189	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	41,77	0,00			20260228		
PA	Journal de paie	0000189	20260228	645200	Cotisations mutuelles			PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	167,63	0,00			20260228		
PA	Journal de paie	0000189	20260228	421011	Personnel rémunérations dues - LAURENT INES	ADC011	LAURENT INES	PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	0,00	1266,50			20260228		
PA	Journal de paie	0000189	20260228	431100	URSSAF cotisations sociales			PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	0,00	595,00			20260228		
PA	Journal de paie	0000189	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	0,00	162,01			20260228		
PA	Journal de paie	0000189	20260228	437200	Retraite complémentaire			PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	0,00	68,85			20260228		
PA	Journal de paie	0000189	20260228	437300	Prévoyance et mutuelle			PA02-ADC011	20260228	Paie DSN 02/2026 - LAURENT INES	0,00	276,31			20260228		
PA	Journal de paie	0000190	20260228	641100	Salaires et appointements			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	5800,00	0,00			20260228		
PA	Journal de paie	0000190	20260228	645100	Cotisations URSSAF			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	1524,63	0,00			20260228		
PA	Journal de paie	0000190	20260228	645400	Cotisations chômage et autres contributions			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	415,15	0,00			20260228		
PA	Journal de paie	0000190	20260228	645300	Cotisations retraite et prévoyance			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	176,42	0,00			20260228		
PA	Journal de paie	0000190	20260228	645200	Cotisations mutuelles			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	708,00	0,00			20260228		
PA	Journal de paie	0000190	20260228	421012	Personnel rémunérations dues - SIMON ADRIEN	ADC012	SIMON ADRIEN	PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	0,00	4321,00			20260228		
PA	Journal de paie	0000190	20260228	442100	Prélèvement à la source impôt sur le revenu			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	0,00	542,88			20260228		
PA	Journal de paie	0000190	20260228	431100	URSSAF cotisations sociales			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	0,00	2029,99			20260228		
PA	Journal de paie	0000190	20260228	431200	URSSAF assurance chômage et contributions			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	0,00	552,75			20260228		
PA	Journal de paie	0000190	20260228	437200	Retraite complémentaire			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	0,00	234,90			20260228		
PA	Journal de paie	0000190	20260228	437300	Prévoyance et mutuelle			PA02-ADC012	20260228	Paie DSN 02/2026 - SIMON ADRIEN	0,00	942,68			20260228		
OD	Journal des opérations diverses	0000191	20260228	681150	Dotations amortissements immobilisations incorporelles			AMORT02-280500	20260228	Amortissement logiciel 02/2026	560,00	0,00			20260228		
OD	Journal des opérations diverses	0000191	20260228	280500	Amortissements logiciels			AMORT02-280500	20260228	Amortissement logiciel 02/2026	0,00	560,00			20260228		
OD	Journal des opérations diverses	0000192	20260228	681120	Dotations amortissements immobilisations corporelles			AMORT02-281540	20260228	Amortissement matériel technique 02/2026	220,00	0,00			20260228		
OD	Journal des opérations diverses	0000192	20260228	281540	Amortissements matériel technique			AMORT02-281540	20260228	Amortissement matériel technique 02/2026	0,00	220,00			20260228		
OD	Journal des opérations diverses	0000193	20260228	681120	Dotations amortissements immobilisations corporelles			AMORT02-281810	20260228	Amortissement installations 02/2026	410,00	0,00			20260228		
OD	Journal des opérations diverses	0000193	20260228	281810	Amortissements installations générales			AMORT02-281810	20260228	Amortissement installations 02/2026	0,00	410,00			20260228		
OD	Journal des opérations diverses	0000194	20260228	681120	Dotations amortissements immobilisations corporelles			AMORT02-281820	20260228	Amortissement matériel transport 02/2026	180,00	0,00			20260228		
